CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate
6450,2012-12-03,USD,SAR,3.7505
6451,2012-12-03,USD,VEB,715.55
6452,2012-12-04,USD,ARS,0.9995
6453,2012-12-04,USD,AUD,1.8972
6454,2012-12-04,USD,BRL,2.309
6455,2012-12-04,USD,CAD,1.534
6456,2012-12-04,USD,CNY,8.2775
6457,2012-12-04,USD,EUR,1.1351
6458,2012-12-04,USD,GBP,0.6948
6459,2012-12-04,USD,JPY,123.583
6460,2012-12-04,USD,MXN,9.0359
6461,2012-12-04,USD,SAR,3.7505
6462,2012-12-04,USD,VEB,715.55
6463,2012-12-05,USD,ARS,0.9999
6464,2012-12-05,USD,AUD,1.8948
6465,2012-12-05,USD,BRL,2.3201
6466,2012-12-05,USD,CAD,1.538
6467,2012-12-05,USD,CNY,8.2786
6468,2012-12-05,USD,EUR,1.1402
6469,2012-12-05,USD,GBP,0.6945
6470,2012-12-05,USD,JPY,122.771
6471,2012-12-05,USD,MXN,8.9717
6472,2012-12-05,USD,SAR,3.7505
6473,2012-12-05,USD,VEB,715.25
6474,2012-12-06,USD,ARS,0.9999
6475,2012-12-06,USD,AUD,1.9117
6476,2012-12-06,USD,BRL,2.3233
6477,2012-12-06,USD,CAD,1.541
6478,2012-12-06,USD,CNY,8.2782
6479,2012-12-06,USD,EUR,1.1563
6480,2012-12-06,USD,GBP,0.7006
6481,2012-12-06,USD,JPY,122.775
6482,2012-12-06,USD,MXN,8.9997
6483,2012-12-06,USD,SAR,3.7507
6484,2012-12-06,USD,VEB,715.25
6485,2012-12-07,USD,ARS,0.9999
6486,2012-12-07,USD,AUD,1.9345
6487,2012-12-07,USD,BRL,2.3462
6488,2012-12-07,USD,CAD,1.5517
6489,2012-12-07,USD,CNY,8.2779
6490,2012-12-07,USD,EUR,1.1677
6491,2012-12-07,USD,GBP,0.7048
6492,2012-12-07,USD,JPY,119.858
6493,2012-12-07,USD,MXN,9.079
6494,2012-12-07,USD,SAR,3.7505
6495,2012-12-07,USD,VEB,715.942
6496,2012-12-08,USD,ARS,0.9995
6497,2012-12-08,USD,AUD,1.9285
6498,2012-12-08,USD,BRL,2.3468
6499,2012-12-08,USD,CAD,1.5477
6500,2012-12-08,USD,CNY,8.2777
6501,2012-12-08,USD,EUR,1.1669
6502,2012-12-08,USD,GBP,0.7099
6503,2012-12-08,USD,JPY,119.945
6504,2012-12-08,USD,MXN,9.0937
6505,2012-12-08,USD,SAR,3.7505
6506,2012-12-08,USD,VEB,716.5
6507,2012-12-09,USD,ARS,0.9995
6508,2012-12-09,USD,AUD,1.9234
6509,2012-12-09,USD,BRL,2.345
6510,2012-12-09,USD,CAD,1.5472
6511,2012-12-09,USD,CNY,8.2779
6512,2012-12-09,USD,EUR,1.1625
6513,2012-12-09,USD,GBP,0.7038
6514,2012-12-09,USD,JPY,120.6919
6515,2012-12-09,USD,MXN,9.105
6516,2012-12-09,USD,SAR,3.7507
6517,2012-12-09,USD,VEB,717.5
6518,2012-12-10,USD,ARS,0.9995
6519,2012-12-10,USD,AUD,1.9298
6520,2012-12-10,USD,BRL,2.345
6521,2012-12-10,USD,CAD,1.5434
6522,2012-12-10,USD,CNY,8.2779
6523,2012-12-10,USD,EUR,1.1635
6524,2012-12-10,USD,GBP,0.7032
6525,2012-12-10,USD,JPY,120.7
6526,2012-12-10,USD,MXN,9.105
6527,2012-12-10,USD,SAR,3.7505
6528,2012-12-10,USD,VEB,717.5
6529,2012-12-11,USD,ARS,0.9995
6530,2012-12-11,USD,AUD,1.9298
6531,2012-12-11,USD,BRL,2.345
6532,2012-12-11,USD,CAD,1.5459
6533,2012-12-11,USD,CNY,8.2779
6534,2012-12-11,USD,EUR,1.1635
6535,2012-12-11,USD,GBP,0.7032
6536,2012-12-11,USD,JPY,120.7
6537,2012-12-11,USD,MXN,9.105
6538,2012-12-11,USD,SAR,3.7505
6539,2012-12-11,USD,VEB,717.5
6540,2012-12-12,USD,ARS,0.9999
6541,2012-12-12,USD,AUD,1.9227
6542,2012-12-12,USD,BRL,2.334
6543,2012-12-12,USD,CAD,1.5445
6544,2012-12-12,USD,CNY,8.2775
6545,2012-12-12,USD,EUR,1.1633
6546,2012-12-12,USD,GBP,0.7039
6547,2012-12-12,USD,JPY,121.132
6548,2012-12-12,USD,MXN,9.08
6549,2012-12-12,USD,SAR,3.7507
6550,2012-12-12,USD,VEB,717.7
6551,2012-12-13,USD,ARS,0.9999
6552,2012-12-13,USD,AUD,1.9373
6553,2012-12-13,USD,BRL,2.3489
6554,2012-12-13,USD,CAD,1.5389
6555,2012-12-13,USD,CNY,8.2775
6556,2012-12-13,USD,EUR,1.1713
6557,2012-12-13,USD,GBP,0.7033
6558,2012-12-13,USD,JPY,120.165
6559,2012-12-13,USD,MXN,9.1074
6560,2012-12-13,USD,SAR,3.7507
6561,2012-12-13,USD,VEB,715.2599
6562,2012-12-14,USD,ARS,1.0
6563,2012-12-14,USD,AUD,1.9507
6564,2012-12-14,USD,BRL,2.342
6565,2012-12-14,USD,CAD,1.546
6566,2012-12-14,USD,CNY,8.2784
6567,2012-12-14,USD,EUR,1.1669
6568,2012-12-14,USD,GBP,0.7009
6569,2012-12-14,USD,JPY,120.408
6570,2012-12-14,USD,MXN,9.1969
6571,2012-12-14,USD,SAR,3.7507
6572,2012-12-14,USD,VEB,715.0099
6573,2012-12-15,USD,ARS,1.0
6574,2012-12-15,USD,AUD,1.9748
6575,2012-12-15,USD,BRL,2.3744
6576,2012-12-15,USD,CAD,1.5388
6577,2012-12-15,USD,CNY,8.2777
6578,2012-12-15,USD,EUR,1.1826
6579,2012-12-15,USD,GBP,0.7055
6580,2012-12-15,USD,JPY,119.208
6581,2012-12-15,USD,MXN,9.1877
6582,2012-12-15,USD,SAR,3.7507
6583,2012-12-15,USD,VEB,716.0099
6584,2012-12-16,USD,ARS,0.9995
6585,2012-12-16,USD,AUD,1.9677
6586,2012-12-16,USD,BRL,2.378
6587,2012-12-16,USD,CAD,1.5357
6588,2012-12-16,USD,CNY,8.2784
6589,2012-12-16,USD,EUR,1.1794
6590,2012-12-16,USD,GBP,0.7054
6591,2012-12-16,USD,JPY,119.31
6592,2012-12-16,USD,MXN,9.175
6593,2012-12-16,USD,SAR,3.7505
6594,2012-12-16,USD,VEB,715.0099
6595,2012-12-17,USD,ARS,0.9995
6596,2012-12-17,USD,AUD,1.9677
6597,2012-12-17,USD,BRL,2.378
6598,2012-12-17,USD,CAD,1.5383
6599,2012-12-17,USD,CNY,8.2784
6600,2012-12-17,USD,EUR,1.1794
6601,2012-12-17,USD,GBP,0.7054
6602,2012-12-17,USD,JPY,119.31
6603,2012-12-17,USD,MXN,9.175
6604,2012-12-17,USD,SAR,3.7505
6605,2012-12-17,USD,VEB,715.0099
6606,2012-12-18,USD,ARS,0.9995
6607,2012-12-18,USD,AUD,1.9782
6608,2012-12-18,USD,BRL,2.378
6609,2012-12-18,USD,CAD,1.5365
6610,2012-12-18,USD,CNY,8.2784
6611,2012-12-18,USD,EUR,1.1794
6612,2012-12-18,USD,GBP,0.7036
6613,2012-12-18,USD,JPY,119.27
6614,2012-12-18,USD,MXN,9.175
6615,2012-12-18,USD,SAR,3.7507
6616,2012-12-18,USD,VEB,715.0099
6617,2012-12-19,USD,ARS,0.9998
6618,2012-12-19,USD,AUD,1.9703
6619,2012-12-19,USD,BRL,2.383
6620,2012-12-19,USD,CAD,1.536
6621,2012-12-19,USD,CNY,8.2777
6622,2012-12-19,USD,EUR,1.1822
6623,2012-12-19,USD,GBP,0.7072
6624,2012-12-19,USD,JPY,119.302
6625,2012-12-19,USD,MXN,9.1743
6626,2012-12-19,USD,SAR,3.7505
6627,2012-12-19,USD,VEB,715.75
6628,2012-12-20,USD,ARS,0.9999
6629,2012-12-20,USD,AUD,1.96
6630,2012-12-20,USD,BRL,2.3875
6631,2012-12-20,USD,CAD,1.531
6632,2012-12-20,USD,CNY,8.2776
6633,2012-12-20,USD,EUR,1.1711
6634,2012-12-20,USD,GBP,0.7079
6635,2012-12-20,USD,JPY,120.337
6636,2012-12-20,USD,MXN,9.151
6637,2012-12-20,USD,SAR,3.7505
6638,2012-12-20,USD,VEB,715.5
6639,2012-12-21,USD,ARS,0.9999
6640,2012-12-21,USD,AUD,1.9379
6641,2012-12-21,USD,BRL,2.3889
6642,2012-12-21,USD,CAD,1.5262
6643,2012-12-21,USD,CNY,8.278
6644,2012-12-21,USD,EUR,1.1781
6645,2012-12-21,USD,GBP,0.7183
6646,2012-12-21,USD,JPY,120.3619
6647,2012-12-21,USD,MXN,9.1137
6648,2012-12-21,USD,SAR,3.7505
6649,2012-12-21,USD,VEB,715.5
6650,2012-12-22,USD,ARS,0.9999
6651,2012-12-22,USD,AUD,1.9271
6652,2012-12-22,USD,BRL,2.3662
6653,2012-12-22,USD,CAD,1.522
6654,2012-12-22,USD,CNY,8.2774
6655,2012-12-22,USD,EUR,1.1766
6656,2012-12-22,USD,GBP,0.7189
6657,2012-12-22,USD,JPY,120.18
6658,2012-12-22,USD,MXN,9.1132
6659,2012-12-22,USD,SAR,3.7505
6660,2012-12-22,USD,VEB,715.75
6661,2012-12-23,USD,ARS,0.9997
6662,2012-12-23,USD,AUD,1.9033
6663,2012-12-23,USD,BRL,2.3599
6664,2012-12-23,USD,CAD,1.52
6665,2012-12-23,USD,CNY,8.2774
6666,2012-12-23,USD,EUR,1.176
6667,2012-12-23,USD,GBP,0.7249
6668,2012-12-23,USD,JPY,120.9659
6669,2012-12-23,USD,MXN,9.0549
6670,2012-12-23,USD,SAR,3.7507
6671,2012-12-23,USD,VEB,716.0
6672,2012-12-24,USD,ARS,0.9997
6673,2012-12-24,USD,AUD,1.9033
6674,2012-12-24,USD,BRL,2.3599
6675,2012-12-24,USD,CAD,1.5207
6676,2012-12-24,USD,CNY,8.2774
6677,2012-12-24,USD,EUR,1.1761
6678,2012-12-24,USD,GBP,0.7246
6679,2012-12-24,USD,JPY,120.9
6680,2012-12-24,USD,MXN,9.0549
6681,2012-12-24,USD,SAR,3.7507
6682,2012-12-24,USD,VEB,716.0
6683,2012-12-25,USD,ARS,0.9997
6684,2012-12-25,USD,AUD,1.9033
6685,2012-12-25,USD,BRL,2.3599
6686,2012-12-25,USD,CAD,1.5204
6687,2012-12-25,USD,CNY,8.2774
6688,2012-12-25,USD,EUR,1.1768
6689,2012-12-25,USD,GBP,0.7244
6690,2012-12-25,USD,JPY,120.95
6691,2012-12-25,USD,MXN,9.0549
6692,2012-12-25,USD,SAR,3.7507
6693,2012-12-25,USD,VEB,716.0
6694,2012-12-26,USD,ARS,0.9999
6695,2012-12-26,USD,AUD,1.9119
6696,2012-12-26,USD,BRL,2.3811
6697,2012-12-26,USD,CAD,1.5189
6698,2012-12-26,USD,CNY,8.2774
6699,2012-12-26,USD,EUR,1.1858
6700,2012-12-26,USD,GBP,0.7284
6701,2012-12-26,USD,JPY,122.026
6702,2012-12-26,USD,MXN,9.0548
6703,2012-12-26,USD,SAR,3.7505
6704,2012-12-26,USD,VEB,716.5
6705,2012-12-27,USD,ARS,0.9999
6706,2012-12-27,USD,AUD,1.9056
6707,2012-12-27,USD,BRL,2.4039
6708,2012-12-27,USD,CAD,1.5248
6709,2012-12-27,USD,CNY,8.2779
6710,2012-12-27,USD,EUR,1.1735
6711,2012-12-27,USD,GBP,0.7295
6712,2012-12-27,USD,JPY,121.723
6713,2012-12-27,USD,MXN,9.13
6714,2012-12-27,USD,SAR,3.7509
6715,2012-12-27,USD,VEB,716.5
6716,2012-12-28,USD,ARS,0.9999
6717,2012-12-28,USD,AUD,1.8904
6718,2012-12-28,USD,BRL,2.4243
6719,2012-12-28,USD,CAD,1.5162
6720,2012-12-28,USD,CNY,8.2787
6721,2012-12-28,USD,EUR,1.1707
6722,2012-12-28,USD,GBP,0.7189
6723,2012-12-28,USD,JPY,122.05
6724,2012-12-28,USD,MXN,9.0557
6725,2012-12-28,USD,SAR,3.7505
6726,2012-12-28,USD,VEB,717.0
6727,2012-12-29,USD,ARS,0.9999
6728,2012-12-29,USD,AUD,1.9015
6729,2012-12-29,USD,BRL,2.4239
6730,2012-12-29,USD,CAD,1.5205
6731,2012-12-29,USD,CNY,8.2781
6732,2012-12-29,USD,EUR,1.1613
6733,2012-12-29,USD,GBP,0.7136
6734,2012-12-29,USD,JPY,121.398
6735,2012-12-29,USD,MXN,9.1029
6736,2012-12-29,USD,SAR,3.7505
6737,2012-12-29,USD,VEB,717.2599
6738,2012-12-30,USD,ARS,0.9995
6739,2012-12-30,USD,AUD,1.9077
6740,2012-12-30,USD,BRL,2.414
6741,2012-12-30,USD,CAD,1.5248
6742,2012-12-30,USD,CNY,8.2777
6743,2012-12-30,USD,EUR,1.1606
6744,2012-12-30,USD,GBP,0.7117
6745,2012-12-30,USD,JPY,123.139
6746,2012-12-30,USD,MXN,9.0299
6747,2012-12-30,USD,SAR,3.7505
6748,2012-12-30,USD,VEB,717.0
6749,2012-12-31,USD,ARS,0.9995
6750,2012-12-31,USD,AUD,1.9077
6751,2012-12-31,USD,BRL,2.419
6752,2012-12-31,USD,CAD,1.524
6753,2012-12-31,USD,CNY,8.2777
6754,2012-12-31,USD,EUR,1.1586
6755,2012-12-31,USD,GBP,0.7125
6756,2012-12-31,USD,JPY,122.75
6757,2012-12-31,USD,MXN,9.0299
6758,2012-12-31,USD,SAR,3.7505
6759,2012-12-31,USD,VEB,717.0
6760,2013-01-01,USD,ARS,0.9995
6761,2013-01-01,USD,AUD,1.9072
6762,2013-01-01,USD,BRL,2.419
6763,2013-01-01,USD,CAD,1.5246
6764,2013-01-01,USD,CNY,8.2777
6765,2013-01-01,USD,EUR,1.1586
6766,2013-01-01,USD,GBP,0.7125
6767,2013-01-01,USD,JPY,122.84
6768,2013-01-01,USD,MXN,9.0299
6769,2013-01-01,USD,SAR,3.7505
6770,2013-01-01,USD,VEB,717.0
6771,2013-01-02,USD,ARS,0.9995
6772,2013-01-02,USD,AUD,1.9119
6773,2013-01-02,USD,BRL,2.456
6774,2013-01-02,USD,CAD,1.5356
6775,2013-01-02,USD,CNY,8.2777
6776,2013-01-02,USD,EUR,1.1612
6777,2013-01-02,USD,GBP,0.7113
6778,2013-01-02,USD,JPY,123.37
6779,2013-01-02,USD,MXN,9.0592
6780,2013-01-02,USD,SAR,3.7505
6781,2013-01-02,USD,VEB,715.71
6782,2013-01-03,USD,ARS,0.9999
6783,2013-01-03,USD,AUD,1.9228
6784,2013-01-03,USD,BRL,2.476
6785,2013-01-03,USD,CAD,1.535
6786,2013-01-03,USD,CNY,8.2787
6787,2013-01-03,USD,EUR,1.1709
6788,2013-01-03,USD,GBP,0.7139
6789,2013-01-03,USD,JPY,122.98
6790,2013-01-03,USD,MXN,9.0809
6791,2013-01-03,USD,SAR,3.7505
6792,2013-01-03,USD,VEB,717.25
6793,2013-01-04,USD,ARS,0.9998
6794,2013-01-04,USD,AUD,1.9286
6795,2013-01-04,USD,BRL,2.4657
6796,2013-01-04,USD,CAD,1.5346
6797,2013-01-04,USD,CNY,8.2777
6798,2013-01-04,USD,EUR,1.1702
6799,2013-01-04,USD,GBP,0.7156
6800,2013-01-04,USD,JPY,123.786
6801,2013-01-04,USD,MXN,9.0817
6802,2013-01-04,USD,SAR,3.7505
6803,2013-01-04,USD,VEB,717.71
6804,2013-01-05,USD,ARS,0.9998
6805,2013-01-05,USD,AUD,1.9303
6806,2013-01-05,USD,BRL,2.3816
6807,2013-01-05,USD,CAD,1.5239
6808,2013-01-05,USD,CNY,8.2776
6809,2013-01-05,USD,EUR,1.1692
6810,2013-01-05,USD,GBP,0.7066
6811,2013-01-05,USD,JPY,124.626
6812,2013-01-05,USD,MXN,9.0837
6813,2013-01-05,USD,SAR,3.7505
6814,2013-01-05,USD,VEB,717.75
6815,2013-01-06,USD,ARS,0.9995
6816,2013-01-06,USD,AUD,1.9376
6817,2013-01-06,USD,BRL,2.302
6818,2013-01-06,USD,CAD,1.5235
6819,2013-01-06,USD,CNY,8.2774
6820,2013-01-06,USD,EUR,1.1674
6821,2013-01-06,USD,GBP,0.7082
6822,2013-01-06,USD,JPY,124.5
6823,2013-01-06,USD,MXN,9.05
6824,2013-01-06,USD,SAR,3.7505
6825,2013-01-06,USD,VEB,717.71
6826,2013-01-07,USD,ARS,0.9995
6827,2013-01-07,USD,AUD,1.9383
6828,2013-01-07,USD,BRL,2.302
6829,2013-01-07,USD,CAD,1.525
6830,2013-01-07,USD,CNY,8.2774
6831,2013-01-07,USD,EUR,1.1666
6832,2013-01-07,USD,GBP,0.7079
6833,2013-01-07,USD,JPY,124.5
6834,2013-01-07,USD,MXN,9.05
6835,2013-01-07,USD,SAR,3.7505
6836,2013-01-07,USD,VEB,717.71
6837,2013-01-08,USD,ARS,0.9995
6838,2013-01-08,USD,AUD,1.9383
6839,2013-01-08,USD,BRL,2.302
6840,2013-01-08,USD,CAD,1.5236
6841,2013-01-08,USD,CNY,8.2774
6842,2013-01-08,USD,EUR,1.1675
6843,2013-01-08,USD,GBP,0.7079
6844,2013-01-08,USD,JPY,124.449
6845,2013-01-08,USD,MXN,9.05
6846,2013-01-08,USD,SAR,3.7505
6847,2013-01-08,USD,VEB,717.71
6848,2013-01-09,USD,ARS,0.9999
6849,2013-01-09,USD,AUD,1.935
6850,2013-01-09,USD,BRL,2.3041
6851,2013-01-09,USD,CAD,1.5187
6852,2013-01-09,USD,CNY,8.2775
6853,2013-01-09,USD,EUR,1.1639
6854,2013-01-09,USD,GBP,0.7077
6855,2013-01-09,USD,JPY,123.78
6856,2013-01-09,USD,MXN,9.064
6857,2013-01-09,USD,SAR,3.7505
6858,2013-01-09,USD,VEB,718.25
6859,2013-01-10,USD,ARS,0.9999
6860,2013-01-10,USD,AUD,1.9139
6861,2013-01-10,USD,BRL,2.3289
6862,2013-01-10,USD,CAD,1.517
6863,2013-01-10,USD,CNY,8.2775
6864,2013-01-10,USD,EUR,1.1584
6865,2013-01-10,USD,GBP,0.7068
6866,2013-01-10,USD,JPY,123.912
6867,2013-01-10,USD,MXN,9.0518
6868,2013-01-10,USD,SAR,3.7505
6869,2013-01-10,USD,VEB,718.75
6870,2013-01-11,USD,ARS,0.9999
6871,2013-01-11,USD,AUD,1.9268
6872,2013-01-11,USD,BRL,2.3359
6873,2013-01-11,USD,CAD,1.5172
6874,2013-01-11,USD,CNY,8.2775
6875,2013-01-11,USD,EUR,1.1627
6876,2013-01-11,USD,GBP,0.7059
6877,2013-01-11,USD,JPY,124.4569
6878,2013-01-11,USD,MXN,9.067
6879,2013-01-11,USD,SAR,3.7505
6880,2013-01-11,USD,VEB,718.74
6881,2013-01-12,USD,ARS,0.9999
6882,2013-01-12,USD,AUD,1.9762
6883,2013-01-12,USD,BRL,2.3056
6884,2013-01-12,USD,CAD,1.5224
6885,2013-01-12,USD,CNY,8.2777
6886,2013-01-12,USD,EUR,1.1843
6887,2013-01-12,USD,GBP,0.7105
6888,2013-01-12,USD,JPY,124.7339
6889,2013-01-12,USD,MXN,9.0737
6890,2013-01-12,USD,SAR,3.7505
6891,2013-01-12,USD,VEB,718.75
6892,2013-01-13,USD,ARS,0.9996
6893,2013-01-13,USD,AUD,1.9608
6894,2013-01-13,USD,BRL,2.3109
6895,2013-01-13,USD,CAD,1.5145
6896,2013-01-13,USD,CNY,8.2774
6897,2013-01-13,USD,EUR,1.1778
6898,2013-01-13,USD,GBP,0.7069
6899,2013-01-13,USD,JPY,124.77
6900,2013-01-13,USD,MXN,9.038
6901,2013-01-13,USD,SAR,3.7505
6902,2013-01-13,USD,VEB,718.71
6903,2013-01-14,USD,ARS,0.9996
6904,2013-01-14,USD,AUD,1.9589
6905,2013-01-14,USD,BRL,2.3109
6906,2013-01-14,USD,CAD,1.5175
6907,2013-01-14,USD,CNY,8.2774
6908,2013-01-14,USD,EUR,1.1772
6909,2013-01-14,USD,GBP,0.7062
6910,2013-01-14,USD,JPY,124.75
6911,2013-01-14,USD,MXN,9.038
6912,2013-01-14,USD,SAR,3.7507
6913,2013-01-14,USD,VEB,719.0
6914,2013-01-15,USD,ARS,0.9996
6915,2013-01-15,USD,AUD,1.9589
6916,2013-01-15,USD,BRL,2.3109
6917,2013-01-15,USD,CAD,1.5175
6918,2013-01-15,USD,CNY,8.2774
6919,2013-01-15,USD,EUR,1.1772
6920,2013-01-15,USD,GBP,0.7062
6921,2013-01-15,USD,JPY,124.75
6922,2013-01-15,USD,MXN,9.038
6923,2013-01-15,USD,SAR,3.7507
6924,2013-01-15,USD,VEB,719.0
6925,2013-01-16,USD,ARS,0.9998
6926,2013-01-16,USD,AUD,1.9572
6927,2013-01-16,USD,BRL,2.3317
6928,2013-01-16,USD,CAD,1.5144
6929,2013-01-16,USD,CNY,8.2777
6930,2013-01-16,USD,EUR,1.1811
6931,2013-01-16,USD,GBP,0.706
6932,2013-01-16,USD,JPY,124.33
6933,2013-01-16,USD,MXN,9.0329
6934,2013-01-16,USD,SAR,3.7505
6935,2013-01-16,USD,VEB,718.71
6936,2013-01-17,USD,ARS,0.9997
6937,2013-01-17,USD,AUD,1.9309
6938,2013-01-17,USD,BRL,2.3506
6939,2013-01-17,USD,CAD,1.5106
6940,2013-01-17,USD,CNY,8.2774
6941,2013-01-17,USD,EUR,1.1767
6942,2013-01-17,USD,GBP,0.7112
6943,2013-01-17,USD,JPY,124.411
6944,2013-01-17,USD,MXN,9.0553
6945,2013-01-17,USD,SAR,3.7505
6946,2013-01-17,USD,VEB,719.0
6947,2013-01-18,USD,ARS,0.9999
6948,2013-01-18,USD,AUD,1.9305
6949,2013-01-18,USD,BRL,2.4194
6950,2013-01-18,USD,CAD,1.512
6951,2013-01-18,USD,CNY,8.2776
6952,2013-01-18,USD,EUR,1.1819
6953,2013-01-18,USD,GBP,0.7107
6954,2013-01-18,USD,JPY,124.53
6955,2013-01-18,USD,MXN,9.0899
6956,2013-01-18,USD,SAR,3.7507
6957,2013-01-18,USD,VEB,720.0
6958,2013-01-19,USD,ARS,0.9998
6959,2013-01-19,USD,AUD,1.9441
6960,2013-01-19,USD,BRL,2.4689
6961,2013-01-19,USD,CAD,1.5133
6962,2013-01-19,USD,CNY,8.2774
6963,2013-01-19,USD,EUR,1.1942
6964,2013-01-19,USD,GBP,0.7137
6965,2013-01-19,USD,JPY,125.815
6966,2013-01-19,USD,MXN,9.073
6967,2013-01-19,USD,SAR,3.7507
6968,2013-01-19,USD,VEB,719.72
6969,2013-01-20,USD,ARS,0.9996
6970,2013-01-20,USD,AUD,1.9683
6971,2013-01-20,USD,BRL,2.431
6972,2013-01-20,USD,CAD,1.5228
6973,2013-01-20,USD,CNY,8.2775
6974,2013-01-20,USD,EUR,1.1808
6975,2013-01-20,USD,GBP,0.7086
6976,2013-01-20,USD,JPY,126.03
6977,2013-01-20,USD,MXN,9.1349
6978,2013-01-20,USD,SAR,3.7505
6979,2013-01-20,USD,VEB,720.75
6980,2013-01-21,USD,ARS,0.9996
6981,2013-01-21,USD,AUD,1.9684
6982,2013-01-21,USD,BRL,2.431
6983,2013-01-21,USD,CAD,1.5224
6984,2013-01-21,USD,CNY,8.2775
6985,2013-01-21,USD,EUR,1.1815
6986,2013-01-21,USD,GBP,0.7086
6987,2013-01-21,USD,JPY,125.81
6988,2013-01-21,USD,MXN,9.1349
6989,2013-01-21,USD,SAR,3.7505
6990,2013-01-21,USD,VEB,720.75
6991,2013-01-22,USD,ARS,0.9996
6992,2013-01-22,USD,AUD,1.9665
6993,2013-01-22,USD,BRL,2.431
6994,2013-01-22,USD,CAD,1.5224
6995,2013-01-22,USD,CNY,8.2775
6996,2013-01-22,USD,EUR,1.1812
6997,2013-01-22,USD,GBP,0.7087
6998,2013-01-22,USD,JPY,125.77
6999,2013-01-22,USD,MXN,9.1349
7000,2013-01-22,USD,SAR,3.7505
7001,2013-01-22,USD,VEB,720.75
7002,2013-01-23,USD,ARS,0.9996
7003,2013-01-23,USD,AUD,1.961
7004,2013-01-23,USD,BRL,2.45
7005,2013-01-23,USD,CAD,1.5216
7006,2013-01-23,USD,CNY,8.2774
7007,2013-01-23,USD,EUR,1.1791
7008,2013-01-23,USD,GBP,0.7107
7009,2013-01-23,USD,JPY,125.468
7010,2013-01-23,USD,MXN,9.1115
7011,2013-01-23,USD,SAR,3.7507
7012,2013-01-23,USD,VEB,719.72
7013,2013-01-24,USD,ARS,0.9998
7014,2013-01-24,USD,AUD,1.9658
7015,2013-01-24,USD,BRL,2.499
7016,2013-01-24,USD,CAD,1.5209
7017,2013-01-24,USD,CNY,8.2777
7018,2013-01-24,USD,EUR,1.1689
7019,2013-01-24,USD,GBP,0.7087
7020,2013-01-24,USD,JPY,125.41
7021,2013-01-24,USD,MXN,9.1832
7022,2013-01-24,USD,SAR,3.7505
7023,2013-01-24,USD,VEB,720.5
7024,2013-01-25,USD,ARS,0.9997
7025,2013-01-25,USD,AUD,1.9798
7026,2013-01-25,USD,BRL,2.499
7027,2013-01-25,USD,CAD,1.5257
7028,2013-01-25,USD,CNY,8.2776
7029,2013-01-25,USD,EUR,1.164
7030,2013-01-25,USD,GBP,0.71
7031,2013-01-25,USD,JPY,124.37
7032,2013-01-25,USD,MXN,9.2509
7033,2013-01-25,USD,SAR,3.7509
7034,2013-01-25,USD,VEB,720.72
7035,2013-01-26,USD,ARS,0.9995
7036,2013-01-26,USD,AUD,1.982
7037,2013-01-26,USD,BRL,2.5562
7038,2013-01-26,USD,CAD,1.5283
7039,2013-01-26,USD,CNY,8.2776
7040,2013-01-26,USD,EUR,1.1715
7041,2013-01-26,USD,GBP,0.7104
7042,2013-01-26,USD,JPY,123.949
7043,2013-01-26,USD,MXN,9.3673
7044,2013-01-26,USD,SAR,3.7505
7045,2013-01-26,USD,VEB,721.72
7046,2013-01-27,USD,ARS,0.999
7047,2013-01-27,USD,AUD,1.9689
7048,2013-01-27,USD,BRL,2.5779
7049,2013-01-27,USD,CAD,1.5369
7050,2013-01-27,USD,CNY,8.2774
7051,2013-01-27,USD,EUR,1.1705
7052,2013-01-27,USD,GBP,0.7123
7053,2013-01-27,USD,JPY,124.95
7054,2013-01-27,USD,MXN,9.3499
7055,2013-01-27,USD,SAR,3.7505
7056,2013-01-27,USD,VEB,722.81
7057,2013-01-28,USD,ARS,0.999
7058,2013-01-28,USD,AUD,1.9689
7059,2013-01-28,USD,BRL,2.5779
7060,2013-01-28,USD,CAD,1.5345
7061,2013-01-28,USD,CNY,8.2774
7062,2013-01-28,USD,EUR,1.1707
7063,2013-01-28,USD,GBP,0.712
7064,2013-01-28,USD,JPY,124.95
7065,2013-01-28,USD,MXN,9.3499
7066,2013-01-28,USD,SAR,3.7505
7067,2013-01-28,USD,VEB,722.81
7068,2013-01-29,USD,ARS,0.999
7069,2013-01-29,USD,AUD,1.9782
7070,2013-01-29,USD,BRL,2.5779
7071,2013-01-29,USD,CAD,1.5345
7072,2013-01-29,USD,CNY,8.2774
7073,2013-01-29,USD,EUR,1.1707
7074,2013-01-29,USD,GBP,0.712
7075,2013-01-29,USD,JPY,124.77
7076,2013-01-29,USD,MXN,9.3499
7077,2013-01-29,USD,SAR,3.7505
7078,2013-01-29,USD,VEB,722.81
7079,2013-01-30,USD,ARS,0.9997
7080,2013-01-30,USD,AUD,1.9676
7081,2013-01-30,USD,BRL,2.5798
7082,2013-01-30,USD,CAD,1.5377
7083,2013-01-30,USD,CNY,8.2774
7084,2013-01-30,USD,EUR,1.1698
7085,2013-01-30,USD,GBP,0.714
7086,2013-01-30,USD,JPY,125.5
7087,2013-01-30,USD,MXN,9.282
7088,2013-01-30,USD,SAR,3.7505
7089,2013-01-30,USD,VEB,722.7
7090,2013-01-31,USD,ARS,0.9997
7091,2013-01-31,USD,AUD,1.9641
