SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue
61901,8,2013-12-10,2013-12-22,2013-12-17,5,True,,14636,,1,16591,16591,1,,839.48,67.1584,20.987,927.6254
61902,8,2013-12-10,2013-12-22,2013-12-17,5,True,,15876,,6,14100,14100,1,10536.0,2350.96,188.0768,58.774,2597.8108
61903,8,2013-12-10,2013-12-22,2013-12-17,5,True,,14470,,4,13040,13040,1,,2381.96,190.5568,59.549,2632.0658
61904,8,2013-12-10,2013-12-22,2013-12-17,5,True,,14447,,1,21578,21578,1,,2384.96,190.7968,59.624,2635.3808
61905,8,2013-12-10,2013-12-22,2013-12-17,5,True,,13591,,10,15169,15169,1,10539.0,2442.03,195.3624,61.0508,2698.4432
61906,8,2013-12-10,2013-12-22,2013-12-17,5,True,,23425,,9,24592,24592,1,10534.0,1769.96,141.5968,44.249,1955.8058
61907,8,2013-12-10,2013-12-22,2013-12-17,5,True,,20450,,9,22253,22253,1,10534.0,2443.35,195.468,61.0838,2699.9018
61908,8,2013-12-10,2013-12-22,2013-12-17,5,True,,17353,,9,19930,19930,1,10534.0,2457.33,196.5864,61.4333,2715.3497
61909,8,2013-12-10,2013-12-22,2013-12-17,5,True,,12248,,9,13956,13956,1,10534.0,539.99,43.1992,13.4998,596.689
61910,8,2013-12-10,2013-12-22,2013-12-17,5,True,,12250,,9,18487,18487,1,10534.0,564.99,45.1992,14.1248,624.314
61911,8,2013-12-10,2013-12-22,2013-12-17,5,True,,13618,,9,19339,19339,1,10534.0,2294.99,183.5992,57.3748,2535.964
61912,8,2013-12-10,2013-12-22,2013-12-17,5,True,,13629,,9,12520,12520,1,10534.0,2426.95,194.156,60.6738,2681.7798
61913,8,2013-12-10,2013-12-22,2013-12-17,5,True,,11991,,9,16932,16932,1,10534.0,2319.99,185.5992,57.9998,2563.589
61914,8,2013-12-10,2013-12-22,2013-12-17,5,True,,26056,,4,26517,26517,1,,2438.06,195.0448,60.9515,2694.0563
61915,8,2013-12-10,2013-12-22,2013-12-17,5,True,,24654,,4,16835,16835,1,,2453.04,196.2432,61.326,2710.6092
61916,8,2013-12-10,2013-12-22,2013-12-17,5,True,,20525,,4,15425,15425,1,,1155.48,92.4384,28.887,1276.8054
61917,8,2013-12-10,2013-12-22,2013-12-17,5,True,,21333,,1,20008,20008,1,,1174.48,93.9584,29.362,1297.8004
61918,8,2013-12-10,2013-12-22,2013-12-17,5,True,,17116,,6,25753,25753,1,10536.0,1764.96,141.1968,44.124,1950.2808
61919,8,2013-12-10,2013-12-22,2013-12-17,5,True,,29086,,9,28402,28402,1,10534.0,805.33,64.4264,20.1333,889.8897
61920,8,2013-12-10,2013-12-22,2013-12-17,5,True,,11766,,9,24496,24496,1,10534.0,2461.03,196.8824,61.5258,2719.4382
61921,8,2013-12-10,2013-12-22,2013-12-17,5,True,,23320,,9,24194,24194,1,10534.0,548.98,43.9184,13.7245,606.6229
61922,8,2013-12-11,2013-12-23,2013-12-18,5,True,,19098,,9,13482,13482,1,10545.0,119.95,9.596,2.9988,132.5448
61923,8,2013-12-11,2013-12-23,2013-12-18,5,True,,18270,,9,24582,24582,1,10545.0,85.48,6.8384,2.137,94.4554
61924,8,2013-12-11,2013-12-23,2013-12-18,5,True,,25233,,9,23982,23982,1,10545.0,7.28,0.5824,0.182,8.0444
61925,8,2013-12-11,2013-12-23,2013-12-18,5,True,,19324,,7,23107,23107,1,,819.48,65.5584,20.487,905.5254
61926,8,2013-12-11,2013-12-23,2013-12-18,5,True,,11253,,6,26098,26098,1,10547.0,53.99,4.3192,1.3498,59.659
61927,8,2013-12-11,2013-12-23,2013-12-18,5,True,,11253,,6,26098,26098,1,10547.0,2.29,0.1832,0.0573,2.5305
61928,8,2013-12-11,2013-12-23,2013-12-18,5,True,,11502,,6,23501,23501,1,10547.0,53.99,4.3192,1.3498,59.659
61929,8,2013-12-11,2013-12-23,2013-12-18,5,True,,11181,,4,13970,13970,1,,3.99,0.3192,0.0998,4.409
61930,8,2013-12-11,2013-12-23,2013-12-18,5,True,,28009,,4,16754,16754,1,,7.28,0.5824,0.182,8.0444
61931,8,2013-12-11,2013-12-23,2013-12-18,5,True,,27619,,4,28056,28056,1,,33.98,2.7184,0.8495,37.5479
61932,8,2013-12-11,2013-12-23,2013-12-18,5,True,,13268,,6,18836,18836,1,10547.0,69.97,5.5976,1.7493,77.3169
61933,8,2013-12-11,2013-12-23,2013-12-18,5,True,,21771,,4,17711,17711,1,,22.93,1.8344,0.5733,25.3377
61934,8,2013-12-11,2013-12-23,2013-12-18,5,True,,17410,,6,20266,20266,1,10547.0,144.47,11.5576,3.6118,159.6394
61935,8,2013-12-11,2013-12-23,2013-12-18,5,True,,20128,,1,13732,13732,1,,78.98,6.3184,1.9745,87.2729
61936,8,2013-12-11,2013-12-23,2013-12-18,5,True,,17432,,1,17261,17261,1,,4.99,0.3992,0.1248,5.514
61937,8,2013-12-11,2013-12-23,2013-12-18,5,True,,16154,,4,19189,19189,1,,4.99,0.3992,0.1248,5.514
61938,8,2013-12-11,2013-12-23,2013-12-18,5,True,,13876,,4,24169,24169,1,,21.98,1.7584,0.5495,24.2879
61939,8,2013-12-11,2013-12-23,2013-12-18,5,True,,15712,,10,27969,27969,1,10550.0,32.6,2.608,0.815,36.023
61940,8,2013-12-11,2013-12-23,2013-12-18,5,True,,20968,,10,19432,19432,1,10550.0,34.98,2.7984,0.8745,38.6529
61941,8,2013-12-11,2013-12-23,2013-12-18,5,True,,24576,,10,14465,14465,1,10550.0,89.97,7.1976,2.2493,99.4169
61942,8,2013-12-11,2013-12-23,2013-12-18,5,True,,23956,,8,29820,29820,1,,67.49,5.3992,1.6873,74.5765
61943,8,2013-12-11,2013-12-23,2013-12-18,5,True,,24188,,10,13935,13935,1,10550.0,12.94,1.0352,0.3235,14.2987
61944,8,2013-12-11,2013-12-23,2013-12-18,5,True,,26410,,7,17583,17583,1,,28.99,2.3192,0.7248,32.034
61945,8,2013-12-11,2013-12-23,2013-12-18,5,True,,12166,,6,24457,24457,1,10547.0,37.29,2.9832,0.9323,41.2055
61946,8,2013-12-11,2013-12-23,2013-12-18,5,True,,17374,,6,14445,14445,1,10547.0,39.25,3.14,0.9813,43.3713
61947,8,2013-12-11,2013-12-23,2013-12-18,5,True,,12971,,4,26056,26056,1,,21.98,1.7584,0.5495,24.2879
61948,8,2013-12-11,2013-12-23,2013-12-18,5,True,,14576,,1,12682,12682,1,,777.44,62.1952,19.436,859.0712
61949,8,2013-12-11,2013-12-23,2013-12-18,5,True,,15906,,6,20222,20222,1,10547.0,2341.97,187.3576,58.5493,2587.8769
61950,8,2013-12-11,2013-12-23,2013-12-18,5,True,,14601,,4,14321,14321,1,,2376.96,190.1568,59.424,2626.5408
61951,8,2013-12-11,2013-12-23,2013-12-18,5,True,,14471,,4,25348,25348,1,,2354.99,188.3992,58.8748,2602.264
61952,8,2013-12-11,2013-12-23,2013-12-18,5,True,,14451,,4,27665,27665,1,,2362.27,188.9816,59.0568,2610.3084
61953,8,2013-12-11,2013-12-23,2013-12-18,5,True,,15846,,6,22410,22410,1,10547.0,2496.27,199.7016,62.4068,2758.3784
61954,8,2013-12-11,2013-12-23,2013-12-18,5,True,,28557,,10,28236,28236,1,10550.0,2419.06,193.5248,60.4765,2673.0613
61955,8,2013-12-11,2013-12-23,2013-12-18,5,True,,25758,,8,27615,27615,1,,2428.05,194.244,60.7013,2682.9953
61956,8,2013-12-11,2013-12-23,2013-12-18,5,True,,20452,,9,21172,21172,1,10545.0,2578.43,206.2744,64.4608,2849.1652
61957,8,2013-12-11,2013-12-23,2013-12-18,5,True,,20614,,9,11607,11607,1,10545.0,2457.33,196.5864,61.4333,2715.3497
61958,8,2013-12-11,2013-12-23,2013-12-18,5,True,,25218,,9,20424,20424,1,10545.0,1184.46,94.7568,29.6115,1308.8283
61959,8,2013-12-11,2013-12-23,2013-12-18,5,True,,24504,,9,15722,15722,1,10545.0,1120.49,89.6392,28.0123,1238.1415
61960,8,2013-12-11,2013-12-23,2013-12-18,5,True,,25231,,9,20826,20826,1,10545.0,1189.46,95.1568,29.7365,1314.3533
61961,8,2013-12-11,2013-12-23,2013-12-18,5,True,,23276,,4,27036,27036,1,,2393.06,191.4448,59.8265,2644.3313
61962,8,2013-12-11,2013-12-23,2013-12-18,5,True,,25990,,1,18857,18857,1,,2447.05,195.764,61.1763,2703.9903
61963,8,2013-12-11,2013-12-23,2013-12-18,5,True,,26060,,4,24757,24757,1,,2419.06,193.5248,60.4765,2673.0613
61964,8,2013-12-11,2013-12-23,2013-12-18,5,True,,22749,,1,16317,16317,1,,600.46,48.0368,15.0115,663.5083
61965,8,2013-12-11,2013-12-23,2013-12-18,5,True,,20682,,4,27412,27412,1,,1735.98,138.8784,43.3995,1918.2579
61966,8,2013-12-11,2013-12-23,2013-12-18,5,True,,24051,,10,21411,21411,1,10550.0,1170.48,93.6384,29.262,1293.3804
61967,8,2013-12-11,2013-12-23,2013-12-18,5,True,,24101,,10,20198,20198,1,10550.0,1170.48,93.6384,29.262,1293.3804
61968,8,2013-12-11,2013-12-23,2013-12-18,5,True,,11896,,9,27441,27441,1,10545.0,2401.01,192.0808,60.0253,2653.1161
61969,8,2013-12-11,2013-12-23,2013-12-18,5,True,,11900,,9,28916,28916,1,10545.0,2482.04,198.5632,62.051,2742.6542
61970,8,2013-12-11,2013-12-23,2013-12-18,5,True,,27877,,9,18963,18963,1,10545.0,1228.83,98.3064,30.7208,1357.8572
61971,8,2013-12-11,2013-12-23,2013-12-18,5,True,,27501,,9,19281,19281,1,10545.0,578.46,46.2768,14.4615,639.1983
61972,8,2013-12-12,2013-12-24,2013-12-19,5,True,,11882,,1,24895,24895,1,,7.95,0.636,0.1988,8.7848
61973,8,2013-12-12,2013-12-24,2013-12-19,5,True,,16704,,9,12545,12545,1,10556.0,37.27,2.9816,0.9318,41.1834
61974,8,2013-12-12,2013-12-24,2013-12-19,5,True,,16711,,9,27387,27387,1,10556.0,69.97,5.5976,1.7493,77.3169
61975,8,2013-12-12,2013-12-24,2013-12-19,5,True,,21971,,9,26368,26368,1,10556.0,32.28,2.5824,0.807,35.6694
61976,8,2013-12-12,2013-12-24,2013-12-19,5,True,,12038,,9,29293,29293,1,10556.0,64.47,5.1576,1.6118,71.2394
61977,8,2013-12-12,2013-12-24,2013-12-19,5,True,,11116,,9,23708,23708,1,10556.0,113.47,9.0776,2.8368,125.3844
61978,8,2013-12-12,2013-12-24,2013-12-19,5,True,,27491,,9,18109,18109,1,10556.0,38.98,3.1184,0.9745,43.0729
61979,8,2013-12-12,2013-12-24,2013-12-19,5,True,,24870,,10,12575,12575,1,10561.0,2457.33,196.5864,61.4333,2715.3497
61980,8,2013-12-12,2013-12-24,2013-12-19,5,True,,17632,,10,24736,24736,1,10561.0,819.46,65.5568,20.4865,905.5033
61981,8,2013-12-12,2013-12-24,2013-12-19,5,True,,16054,,10,23810,23810,1,10561.0,826.46,66.1168,20.6615,913.2383
61982,8,2013-12-12,2013-12-24,2013-12-19,5,True,,11501,,6,28863,28863,1,10558.0,59.98,4.7984,1.4995,66.2779
61983,8,2013-12-12,2013-12-24,2013-12-19,5,True,,27648,,1,24451,24451,1,,23.78,1.9024,0.5945,26.2769
61984,8,2013-12-12,2013-12-24,2013-12-19,5,True,,16247,,6,21246,21246,1,10558.0,34.89,2.7912,0.8723,38.5535
61985,8,2013-12-12,2013-12-24,2013-12-19,5,True,,24263,,4,16974,16974,1,,34.89,2.7912,0.8723,38.5535
61986,8,2013-12-12,2013-12-24,2013-12-19,5,True,,23333,,1,15562,15562,1,,119.96,9.5968,2.999,132.5558
61987,8,2013-12-12,2013-12-24,2013-12-19,5,True,,24261,,4,20922,20922,1,,71.58,5.7264,1.7895,79.0959
61988,8,2013-12-12,2013-12-24,2013-12-19,5,True,,21724,,4,14773,14773,1,,14.98,1.1984,0.3745,16.5529
61989,8,2013-12-12,2013-12-24,2013-12-19,5,True,,21692,,1,17680,17680,1,,14.98,1.1984,0.3745,16.5529
61990,8,2013-12-12,2013-12-24,2013-12-19,5,True,,13289,,6,16651,16651,1,10558.0,4.99,0.3992,0.1248,5.514
61991,8,2013-12-12,2013-12-24,2013-12-19,5,True,,27633,,6,22874,22874,1,10558.0,22.26,1.7808,0.5565,24.5973
61992,8,2013-12-12,2013-12-24,2013-12-19,5,True,,21725,,6,18781,18781,1,10558.0,4.99,0.3992,0.1248,5.514
61993,8,2013-12-12,2013-12-24,2013-12-19,5,True,,13902,,4,22593,22593,1,,21.98,1.7584,0.5495,24.2879
61994,8,2013-12-12,2013-12-24,2013-12-19,5,True,,18081,,6,18839,18839,1,10558.0,21.98,1.7584,0.5495,24.2879
61995,8,2013-12-12,2013-12-24,2013-12-19,5,True,,19507,,7,18544,18544,1,,6.28,0.5024,0.157,6.9394
61996,8,2013-12-12,2013-12-24,2013-12-19,5,True,,27938,,10,24681,24681,1,10561.0,38.98,3.1184,0.9745,43.0729
61997,8,2013-12-12,2013-12-24,2013-12-19,5,True,,11795,,4,20515,20515,1,,39.99,3.1992,0.9998,44.189
61998,8,2013-12-12,2013-12-24,2013-12-19,5,True,,11858,,4,14175,14175,1,,35.0,2.8,0.875,38.675
61999,8,2013-12-12,2013-12-24,2013-12-19,5,True,,11342,,7,19834,19834,1,,48.97,3.9176,1.2243,54.1119
62000,8,2013-12-12,2013-12-24,2013-12-19,5,True,,13331,,4,28163,28163,1,,65.96,5.2768,1.649,72.8858
62001,8,2013-12-12,2013-12-24,2013-12-19,5,True,,14867,,6,12737,12737,1,10558.0,839.48,67.1584,20.987,927.6254
62002,8,2013-12-12,2013-12-24,2013-12-19,5,True,,15908,,4,26967,26967,1,,630.94,50.4752,15.7735,697.1887
62003,8,2013-12-12,2013-12-24,2013-12-19,5,True,,14485,,4,18490,18490,1,,2312.26,184.9808,57.8065,2555.0473
62004,8,2013-12-12,2013-12-24,2013-12-19,5,True,,15905,,6,21213,21213,1,10558.0,2500.97,200.0776,62.5243,2763.5719
62005,8,2013-12-12,2013-12-24,2013-12-19,5,True,,12042,,1,25535,25535,1,,2396.96,191.7568,59.924,2648.6408
62006,8,2013-12-12,2013-12-24,2013-12-19,5,True,,24201,,7,28460,28460,1,,2428.05,194.244,60.7013,2682.9953
62007,8,2013-12-12,2013-12-24,2013-12-19,5,True,,23433,,9,20764,20764,1,10556.0,1700.99,136.0792,42.5248,1879.594
62008,8,2013-12-12,2013-12-24,2013-12-19,5,True,,24505,,9,13142,13142,1,10556.0,1120.49,89.6392,28.0123,1238.1415
62009,8,2013-12-12,2013-12-24,2013-12-19,5,True,,13647,,9,15984,15984,1,10556.0,2359.98,188.7984,58.9995,2607.7779
62010,8,2013-12-12,2013-12-24,2013-12-19,5,True,,13649,,9,18977,18977,1,10556.0,2369.97,189.5976,59.2493,2618.8169
62011,8,2013-12-12,2013-12-24,2013-12-19,5,True,,23819,,6,16449,16449,1,10558.0,1223.84,97.9072,30.596,1352.3432
62012,8,2013-12-12,2013-12-24,2013-12-19,5,True,,25943,,4,28347,28347,1,,2433.04,194.6432,60.826,2688.5092
62013,8,2013-12-12,2013-12-24,2013-12-19,5,True,,22234,,6,19448,19448,1,10558.0,2398.05,191.844,59.9513,2649.8453
62014,8,2013-12-12,2013-12-24,2013-12-19,5,True,,25979,,1,13173,13173,1,,2384.07,190.7256,59.6018,2634.3974
62015,8,2013-12-12,2013-12-24,2013-12-19,5,True,,20437,,4,17606,17606,1,,1155.48,92.4384,28.887,1276.8054
62016,8,2013-12-12,2013-12-24,2013-12-19,5,True,,20145,,7,12904,12904,1,,1184.46,94.7568,29.6115,1308.8283
62017,8,2013-12-12,2013-12-24,2013-12-19,5,True,,12807,,8,13468,13468,1,,539.99,43.1992,13.4998,596.689
62018,8,2013-12-12,2013-12-24,2013-12-19,5,True,,11906,,9,17069,17069,1,10556.0,2384.07,190.7256,59.6018,2634.3974
62019,8,2013-12-12,2013-12-24,2013-12-19,5,True,,14224,,9,20951,20951,1,10556.0,1249.84,99.9872,31.246,1381.0732
62020,8,2013-12-12,2013-12-24,2013-12-19,5,True,,11767,,9,16235,16235,1,10556.0,2443.55,195.484,61.0888,2700.1228
62021,8,2013-12-12,2013-12-24,2013-12-19,5,True,,23100,,9,20479,20479,1,10556.0,563.77,45.1016,14.0943,622.9659
62022,8,2013-12-13,2013-12-25,2013-12-20,5,True,,11507,,6,11681,11681,1,10569.0,7.95,0.636,0.1988,8.7848
62023,8,2013-12-13,2013-12-25,2013-12-20,5,True,,11370,,9,28879,28879,1,10567.0,29.98,2.3984,0.7495,33.1279
62024,8,2013-12-13,2013-12-25,2013-12-20,5,True,,22177,,9,27904,27904,1,10567.0,24.27,1.9416,0.6068,26.8184
62025,8,2013-12-13,2013-12-25,2013-12-20,5,True,,18727,,9,19499,19499,1,10567.0,53.99,4.3192,1.3498,59.659
62026,8,2013-12-13,2013-12-25,2013-12-20,5,True,,17061,,9,27566,27566,1,10567.0,53.99,4.3192,1.3498,59.659
62027,8,2013-12-13,2013-12-25,2013-12-20,5,True,,15146,,9,12187,12187,1,10567.0,34.99,2.7992,0.8748,38.664
62028,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14665,,9,26135,26135,1,10567.0,49.99,3.9992,1.2498,55.239
62029,8,2013-12-13,2013-12-25,2013-12-20,5,True,,17327,,9,11468,11468,1,10567.0,8.99,0.7192,0.2248,9.934
62030,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14516,,9,13235,13235,1,10567.0,53.99,4.3192,1.3498,59.659
62031,8,2013-12-13,2013-12-25,2013-12-20,5,True,,19626,,9,29422,29422,1,10567.0,13.98,1.1184,0.3495,15.4479
62032,8,2013-12-13,2013-12-25,2013-12-20,5,True,,21679,,10,18263,18263,1,10572.0,1700.99,136.0792,42.5248,1879.594
62033,8,2013-12-13,2013-12-25,2013-12-20,5,True,,15624,,7,15865,15865,1,,2354.98,188.3984,58.8745,2602.2529
62034,8,2013-12-13,2013-12-25,2013-12-20,5,True,,15085,,7,29688,29688,1,,2366.96,189.3568,59.174,2615.4908
62035,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14428,,8,17954,17954,1,,2329.98,186.3984,58.2495,2574.6279
62036,8,2013-12-13,2013-12-25,2013-12-20,5,True,,11142,,6,22812,22812,1,10569.0,63.97,5.1176,1.5993,70.6869
62037,8,2013-12-13,2013-12-25,2013-12-20,5,True,,28187,,4,14554,14554,1,,39.98,3.1984,0.9995,44.1779
62038,8,2013-12-13,2013-12-25,2013-12-20,5,True,,26516,,4,28953,28953,1,,32.27,2.5816,0.8068,35.6584
62039,8,2013-12-13,2013-12-25,2013-12-20,5,True,,24512,,4,16143,16143,1,,32.6,2.608,0.815,36.023
62040,8,2013-12-13,2013-12-25,2013-12-20,5,True,,12196,,6,21072,21072,1,10569.0,69.97,5.5976,1.7493,77.3169
62041,8,2013-12-13,2013-12-25,2013-12-20,5,True,,17371,,6,18167,18167,1,10569.0,64.97,5.1976,1.6243,71.7919
62042,8,2013-12-13,2013-12-25,2013-12-20,5,True,,24624,,4,17842,17842,1,,38.88,3.1104,0.972,42.9624
62043,8,2013-12-13,2013-12-25,2013-12-20,5,True,,23693,,4,16782,16782,1,,119.96,9.5968,2.999,132.5558
62044,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14370,,6,27892,27892,1,10569.0,14.98,1.1984,0.3745,16.5529
62045,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14091,,6,26844,26844,1,10569.0,64.97,5.1976,1.6243,71.7919
62046,8,2013-12-13,2013-12-25,2013-12-20,5,True,,19715,,4,24630,24630,1,,123.98,9.9184,3.0995,136.9979
62047,8,2013-12-13,2013-12-25,2013-12-20,5,True,,16910,,6,15610,15610,1,10569.0,69.99,5.5992,1.7498,77.339
62048,8,2013-12-13,2013-12-25,2013-12-20,5,True,,19011,,4,12252,12252,1,,78.98,6.3184,1.9745,87.2729
62049,8,2013-12-13,2013-12-25,2013-12-20,5,True,,17547,,4,21604,21604,1,,4.99,0.3992,0.1248,5.514
62050,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14729,,4,25757,25757,1,,4.99,0.3992,0.1248,5.514
62051,8,2013-12-13,2013-12-25,2013-12-20,5,True,,22144,,6,16079,16079,1,10569.0,89.97,7.1976,2.2493,99.4169
62052,8,2013-12-13,2013-12-25,2013-12-20,5,True,,17213,,10,18244,18244,1,10572.0,124.97,9.9976,3.1243,138.0919
62053,8,2013-12-13,2013-12-25,2013-12-20,5,True,,16584,,10,23581,23581,1,10572.0,132.97,10.6376,3.3243,146.9319
62054,8,2013-12-13,2013-12-25,2013-12-20,5,True,,17712,,7,28129,28129,1,,56.96,4.5568,1.424,62.9408
62055,8,2013-12-13,2013-12-25,2013-12-20,5,True,,19306,,7,24510,24510,1,,29.48,2.3584,0.737,32.5754
62056,8,2013-12-13,2013-12-25,2013-12-20,5,True,,11545,,7,16810,16810,1,,53.99,4.3192,1.3498,59.659
62057,8,2013-12-13,2013-12-25,2013-12-20,5,True,,22390,,8,28725,28725,1,,29.48,2.3584,0.737,32.5754
62058,8,2013-12-13,2013-12-25,2013-12-20,5,True,,23221,,8,14261,14261,1,,38.98,3.1184,0.9745,43.0729
62059,8,2013-12-13,2013-12-25,2013-12-20,5,True,,18619,,8,17299,17299,1,,38.98,3.1184,0.9745,43.0729
62060,8,2013-12-13,2013-12-25,2013-12-20,5,True,,28879,,10,22250,22250,1,10572.0,102.96,8.2368,2.574,113.7708
62061,8,2013-12-13,2013-12-25,2013-12-20,5,True,,22556,,7,21879,21879,1,,60.47,4.8376,1.5118,66.8194
62062,8,2013-12-13,2013-12-25,2013-12-20,5,True,,11174,,4,28103,28103,1,,42.28,3.3824,1.057,46.7194
62063,8,2013-12-13,2013-12-25,2013-12-20,5,True,,16731,,6,20520,20520,1,10569.0,31.97,2.5576,0.7993,35.3269
62064,8,2013-12-13,2013-12-25,2013-12-20,5,True,,13444,,4,27134,27134,1,,56.97,4.5576,1.4243,62.9519
62065,8,2013-12-13,2013-12-25,2013-12-20,5,True,,12236,,8,24230,24230,1,,34.99,2.7992,0.8748,38.664
62066,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14617,,1,14531,14531,1,,839.46,67.1568,20.9865,927.6033
62067,8,2013-12-13,2013-12-25,2013-12-20,5,True,,13029,,1,29639,29639,1,,779.48,62.3584,19.487,861.3254
62068,8,2013-12-13,2013-12-25,2013-12-20,5,True,,19735,,4,18157,18157,1,,572.26,45.7808,14.3065,632.3473
62069,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14656,,1,12968,12968,1,,2384.96,190.7968,59.624,2635.3808
62070,8,2013-12-13,2013-12-25,2013-12-20,5,True,,12109,,1,29844,29844,1,,2351.96,188.1568,58.799,2598.9158
62071,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14501,,4,20278,20278,1,,2294.99,183.5992,57.3748,2535.964
62072,8,2013-12-13,2013-12-25,2013-12-20,5,True,,14461,,1,19436,19436,1,,2309.97,184.7976,57.7493,2552.5169
62073,8,2013-12-13,2013-12-25,2013-12-20,5,True,,12033,,1,11535,11535,1,,2370.96,189.6768,59.274,2619.9108
62074,8,2013-12-13,2013-12-25,2013-12-20,5,True,,28500,,8,17084,17084,1,,777.34,62.1872,19.4335,858.9607
62075,8,2013-12-13,2013-12-25,2013-12-20,5,True,,19325,,8,21119,21119,1,,1223.84,97.9072,30.596,1352.3432
62076,8,2013-12-13,2013-12-25,2013-12-20,5,True,,20258,,9,17675,17675,1,10567.0,2451.3,196.104,61.2825,2708.6865
62077,8,2013-12-13,2013-12-25,2013-12-20,5,True,,13129,,9,23317,23317,1,10567.0,2354.99,188.3992,58.8748,2602.264
62078,8,2013-12-13,2013-12-25,2013-12-20,5,True,,11992,,9,17527,17527,1,10567.0,2329.98,186.3984,58.2495,2574.6279
62079,8,2013-12-13,2013-12-25,2013-12-20,5,True,,13645,,9,14521,14521,1,10567.0,2369.97,189.5976,59.2493,2618.8169
62080,8,2013-12-13,2013-12-25,2013-12-20,5,True,,23257,,4,24919,24919,1,,539.99,43.1992,13.4998,596.689
62081,8,2013-12-13,2013-12-25,2013-12-20,5,True,,23266,,1,12525,12525,1,,603.96,48.3168,15.099,667.3758
62082,8,2013-12-13,2013-12-25,2013-12-20,5,True,,22788,,4,14177,14177,1,,603.96,48.3168,15.099,667.3758
62083,8,2013-12-13,2013-12-25,2013-12-20,5,True,,27798,,8,15951,15951,1,,1174.48,93.9584,29.362,1297.8004
62084,8,2013-12-13,2013-12-25,2013-12-20,5,True,,11903,,9,13660,13660,1,10567.0,2438.06,195.0448,60.9515,2694.0563
62085,8,2013-12-13,2013-12-25,2013-12-20,5,True,,11465,,9,22154,22154,1,10567.0,2438.06,195.0448,60.9515,2694.0563
62086,8,2013-12-13,2013-12-25,2013-12-20,5,True,,22582,,9,12127,12127,1,10567.0,574.98,45.9984,14.3745,635.3529
62087,8,2013-12-13,2013-12-25,2013-12-20,5,True,,22583,,9,24883,24883,1,10567.0,639.95,51.196,15.9988,707.1448
62088,8,2013-12-14,2013-12-26,2013-12-21,5,True,,11277,,6,13890,13890,1,10580.0,8.99,0.7192,0.2248,9.934
62089,8,2013-12-14,2013-12-26,2013-12-21,5,True,,11505,,6,28954,28954,1,10580.0,7.95,0.636,0.1988,8.7848
62090,8,2013-12-14,2013-12-26,2013-12-21,5,True,,14056,,9,28546,28546,1,10578.0,24.99,1.9992,0.6248,27.614
62091,8,2013-12-14,2013-12-26,2013-12-21,5,True,,17060,,9,19851,19851,1,10578.0,69.97,5.5976,1.7493,77.3169
62092,8,2013-12-14,2013-12-26,2013-12-21,5,True,,16177,,9,26383,26383,1,10578.0,94.46,7.5568,2.3615,104.3783
62093,8,2013-12-14,2013-12-26,2013-12-21,5,True,,21998,,9,28359,28359,1,10578.0,56.98,4.5584,1.4245,62.9629
62094,8,2013-12-14,2013-12-26,2013-12-21,5,True,,17236,,9,11867,11867,1,10578.0,53.99,4.3192,1.3498,59.659
62095,8,2013-12-14,2013-12-26,2013-12-21,5,True,,13003,,9,24152,24152,1,10578.0,159.0,12.72,3.975,175.695
62096,8,2013-12-14,2013-12-26,2013-12-21,5,True,,21067,,10,28409,28409,1,10583.0,1700.99,136.0792,42.5248,1879.594
62097,8,2013-12-14,2013-12-26,2013-12-21,5,True,,15695,,10,19905,19905,1,10583.0,2339.97,187.1976,58.4993,2585.6669
62098,8,2013-12-14,2013-12-26,2013-12-21,5,True,,29009,,4,13064,13064,1,,28.98,2.3184,0.7245,32.0229
62099,8,2013-12-14,2013-12-26,2013-12-21,5,True,,26794,,1,18074,18074,1,,44.22,3.5376,1.1055,48.8631
62100,8,2013-12-14,2013-12-26,2013-12-21,5,True,,26254,,1,23026,23026,1,,33.98,2.7184,0.8495,37.5479
62101,8,2013-12-14,2013-12-26,2013-12-21,5,True,,26079,,1,27099,27099,1,,64.97,5.1976,1.6243,71.7919
62102,8,2013-12-14,2013-12-26,2013-12-21,5,True,,23734,,1,17163,17163,1,,69.97,5.5976,1.7493,77.3169
62103,8,2013-12-14,2013-12-26,2013-12-21,5,True,,23054,,1,27002,27002,1,,29.99,2.3992,0.7498,33.139
62104,8,2013-12-14,2013-12-26,2013-12-21,5,True,,24978,,1,18500,18500,1,,155.08,12.4064,3.877,171.3634
62105,8,2013-12-14,2013-12-26,2013-12-21,5,True,,15863,,6,25843,25843,1,10580.0,71.58,5.7264,1.7895,79.0959
